x,y,z
-83574.99331,167154.9462,68
-83428.50064,167028.849,68
-83283.8428,166900.5769,68
-83140.9276,166770.3017,68
-82999.66284,166638.195,68
-82859.95632,166504.4287,68
-82721.71585,166369.1744,68
-82584.84923,166232.6037,68
-82449.26427,166094.8886,68
-81986.75378,165623.3901,68
-81522.78277,165151.4314,68
-81060.28965,164677.0742,68
-80602.21282,164198.3802,68
-80151.49068,163713.411,68
-79711.06164,163220.2285,68
-79283.8641,162716.8942,68
-78872.83648,162201.47,68
-78480.91718,161672.0174,68
-78111.04459,161126.5982,68
-77649.8754,160268.7396,68
-77290.58551,159333.4324,68
-76999.96198,158348.1419,68
-76744.7919,157340.3333,68
-76491.86231,156337.4719,68
-76207.9603,155367.0231,68
-75859.87293,154456.452,68
-75414.38727,153633.224,68
-74838.29038,152924.8044,68
-74098.36934,152358.6585,68
-73641.34577,152144.169,68
-73155.48791,152009.0151,68
-72647.35962,151944.9467,68
-72123.52476,151943.7138,68
-71590.54718,151997.0665,68
-71054.99074,152096.7547,68
-70523.41932,152234.5284,68
-70002.39675,152402.1376,68
-69498.48692,152591.3324,68
-69018.25366,152793.8626,68
-68797.38429,152909.9255,68
-68593.2677,153050.9529,68
-68402.6431,153212.1937,68
-68222.2497,153388.8972,68
-68048.82669,153576.3124,68
-67879.11327,153769.6883,68
-67709.84866,153964.2741,68
-67537.77206,154155.3189,68
-67359.62266,154338.0717,68
-67172.13968,154507.7816,68
-66689.93436,154903.7912,68
-66201.42904,155291.9027,68
-65707.60217,155673.3305,68
-65209.43219,156049.2894,68
-64707.89752,156420.9939,68
-64203.97661,156789.6585,68
-63698.6479,157156.4979,68
-63192.88982,157522.7266,68
-62687.68081,157889.5593,68
-62183.99931,158258.2104,68
-61924.36636,158449.0042,68
-61664.40247,158639.3544,68
-61404.08458,158829.2245,68
-61143.38959,159018.5784,68
-60882.29442,159207.3798,68
-60620.776,159395.5924,68
-60358.81126,159583.1801,68
-60096.3771,159770.1065,68
-59833.45046,159956.3354,68
-59570.00824,160141.8305,68
-58297.12519,161046.1205,68
-57030.7486,161961.53,68
-55767.14814,162881.934,68
-54502.59349,163801.2075,68
-53233.35431,164713.2255,68
-51955.70028,165611.8629,68
-50665.90107,166490.9947,68
-49360.22634,167344.4958,68
-48034.94578,168166.2413,68
-46686.32905,168950.106,68
-46538.85651,169032.2414,68
-46390.36665,169113.4135,68
-46240.71801,169192.8877,68
-46089.76912,169269.9294,68
-45937.37852,169343.8039,68
-45783.40476,169413.7768,68
-45627.70638,169479.1133,68
-45470.1419,169539.0791,68
-45310.56988,169592.9394,68
-45148.84884,169639.9597,68
-45034.18672,169668.9587,68
-44918.35072,169695.0195,68
-44801.55269,169717.7955,68
-44684.00447,169736.9402,68
-44565.9179,169752.1071,68
-44447.50483,169762.9496,68
-44328.9771,169769.1212,68
-44210.54656,169770.2755,68
-44092.42505,169766.0659,68
-43974.8244,169756.1459,68
-43779.51795,169725.8242,68
-43587.63664,169680.2744,68
-43398.46145,169622.5693,68
-43211.27337,169555.7818,68
-43025.35339,169482.9847,68
-42839.98249,169407.2507,68
-42654.44167,169331.6528,68
-42468.01191,169259.2637,68
-42279.9742,169193.1562,68
-42089.60952,169136.4031,68
-40358.85842,168714.067,68
-38613.10668,168352.2001,68
-36856.77136,168033.4228,68
-35094.26954,167740.3553,68
-33330.01828,167455.6179,68
-31568.43464,167161.8309,68
-29813.93569,166841.6147,68
-28070.9385,166477.5895,68
-26343.86012,166052.3755,68
-24637.11764,165548.5932,68
-24394.11391,165461.6897,68
-24155.96517,165362.2402,68
-23921.47059,165253.3418,68
-23689.42931,165138.0917,68
-23458.64048,165019.5868,68
-23227.90327,164900.9242,68
-22996.01683,164785.201,68
-22761.78031,164675.5144,68
-22523.99286,164574.9612,68
-22281.45363,164486.6387,68
-21319.49406,164192.5165,68
-20347.00721,163937.4325,68
-19366.13332,163713.3061,68
-18379.01263,163512.0571,68
-17387.78538,163325.6049,68
-16394.59182,163145.8692,68
-15401.57217,162964.7695,68
-14410.86669,162774.2255,68
-13424.6156,162566.1568,68
-12444.95916,162332.4829,68
-11347.93669,162061.0477,68
-10245.59361,161800.0556,68
-9141.09017,161541.8172,68
-8037.586646,161278.6431,68
-6938.243299,161002.844,68
-5846.220396,160706.7304,68
-4764.678203,160382.6131,68
-3696.776983,160022.8027,68
-2645.677004,159619.6097,68
-1614.538531,159165.3448,68
-1196.317733,158954.0955,68
-788.9341957,158723.3742,68
-390.8829388,158476.0467,68
-0.658984154,158214.9783,68
383.2426449,157943.0347,68
762.3269278,157663.0813,68
1138.09884,157377.9837,68
1512.063361,157090.6074,68
1885.725464,156803.8179,68
2260.590133,156520.4808,68
2374.976273,156427.6098,68
2484.44779,156326.423,68
2590.783778,156220.0649,68
2695.763331,156111.6799,68
2801.165549,156004.4125,68
2908.769522,155901.4071,68
3020.354351,155805.8082,68
3137.699128,155720.7601,68
3262.582951,155649.4074,68
3396.784914,155594.8943,68
3591.364048,155544.6768,68
3789.538011,155516.3776,68
3990.575833,155506.9521,68
4193.746546,155513.3553,68
4398.319179,155532.5427,68
4603.562761,155561.4693,68
4808.746325,155597.0904,68
5013.138901,155636.3612,68
5216.009518,155676.237,68
5416.627209,155713.6729,68
6068.588472,155841.4674,68
6715.553938,155991.4753,68
7358.138079,156160.6115,68
7996.955374,156345.7908,68
8632.620292,156543.9282,68
9265.747313,156751.9384,68
9896.950909,156966.7365,68
10526.84555,157185.2372,68
11156.04573,157404.3555,68
11785.1659,157621.0061,68
12404.26063,157842.9131,68
13017.73095,158081.1529,68
13627.27112,158330.706,68
14234.57537,158586.553,68
14841.33797,158843.6743,68
15449.25315,159097.0505,68
16060.01517,159341.662,68
16675.31828,159572.4893,68
17296.85672,159784.5129,68
17926.32475,159972.7134,68
18297.43759,160054.5429,68
18678.25303,160105.6487,68
19065.30023,160136.128,68
19455.10834,160156.0781,68
19844.20652,160175.5964,68
20229.12392,160204.7801,68
20606.38971,160253.7264,68
20972.53304,160332.5328,68
21324.08308,160451.2964,68
21657.56896,160620.1145,68
21839.19387,160748.2896,68
22002.79529,160896.8018,68
22151.2725,161062.2653,68
22287.52478,161241.2942,68
22414.45143,161430.5028,68
22534.95171,161626.5051,68
22651.92493,161825.9154,68
22768.27035,162025.3478,68
22886.88726,162221.4164,68
23010.67495,162410.7355,68
23074.0042,162504.3849,68
23135.86819,162598.9957,68
23196.54011,162694.3889,68
23256.29316,162790.3858,68
23315.40054,162886.8074,68
23374.13542,162983.475,68
23432.77102,163080.2097,68
23491.58053,163176.8326,68
23550.83713,163273.165,68
23610.81403,163369.0279,68
23739.71086,163576.5049,68
23866.1953,163785.7152,68
23991.37767,163995.8674,68
24116.36827,164206.1701,68
24242.27741,164415.8319,68
24370.2154,164624.0614,68
24501.29256,164830.0672,68
24636.6192,165033.0579,68
24777.30562,165232.2421,68
24924.46214,165426.8285,68
25221.69678,165789.4229,68
25532.04549,166140.561,68
25852.84811,166482.5859,68
26181.44446,166817.8409,68
26515.17436,167148.6692,68
26851.37764,167477.4138,68
27187.39411,167806.4181,68
27520.56362,168138.0252,68
27848.22598,168474.5782,68
28167.72101,168818.4204,68
28339.49439,169008.2202,68
28511.42604,169198.0536,68
28682.97811,169388.3188,68
28853.61271,169579.4137,68
29022.79197,169771.7365,68
29189.97802,169965.6852,68
29354.633,170161.6578,68
29516.21903,170360.0524,68
29674.19824,170561.2671,68
29828.03276,170765.6999,68
30447.85156,171597.8151,68
31076.13129,172430.0253,68
31703.96851,173265.8843,68
32322.45983,174108.946,68
32922.70183,174962.7642,68
33495.79109,175830.8925,68
34032.8242,176716.885,68
34524.89776,177624.2953,68
34963.10834,178556.6773,68
35338.55253,179517.5847,68
35549.7155,180206.3834,68
35711.55502,180907.0292,68
35831.59752,181617.5343,68
35917.36939,182335.9108,68
35976.39707,183060.1709,68
36016.20694,183788.3268,68
36044.32544,184518.3907,68
36068.27896,185248.3746,68
36095.59392,185976.2907,68
36133.79674,186700.1513,68
36171.23305,187054.8609,68
36231.41777,187418.1656,68
36303.21251,187786.4384,68
36375.47888,188156.0524,68
36437.07851,188523.3804,68
36476.87301,188884.7955,68
36483.72399,189236.6707,68
36446.49306,189575.3791,68
36354.04184,189897.2935,68
36195.23195,190198.787,68
36024.32665,190385.6909,68
35812.25403,190518.2953,68
35568.20734,190609.2439,68
35301.37985,190671.1804,68
35020.9648,190716.7484,68
34736.15545,190758.5915,68
34456.14505,190809.3535,68
34190.12685,190881.6779,68
33947.29411,190988.2084,68
33736.84008,191141.5886,68
33520.08225,191379.3343,68
33338.47839,191642.0081,68
33185.82482,191925.2109,68
33055.91789,192224.5437,68
32942.55394,192535.6074,68
32839.52929,192854.0028,68
32740.6403,193175.3309,68
32639.68329,193495.1925,68
32530.4546,193809.1887,68
32406.75058,194112.9203,68
-132447.768,168102.3881,73
-132094.5254,167877.0239,73
-131720.5061,167679.6606,73
-131329.1024,167510.6015,73
-130923.7069,167370.1498,73
-130507.7119,167258.6089,73
-130084.5098,167176.2822,73
-129657.493,167123.4729,73
-129230.0539,167100.4844,73
-128805.5849,167107.6199,73
-128387.4783,167145.1829,73
-127757.2593,167267.0246,73
-127148.9366,167460.5075,73
-126559.0979,167713.8036,73
-125984.3306,168015.0855,73
-125421.2224,168352.5253,73
-124866.3607,168714.2954,73
-124316.3333,169088.568,73
-123767.7275,169463.5154,73
-123217.131,169827.31,73
-122661.1314,170168.1239,73
-122341.4424,170365.2747,73
-122029.2787,170576.4868,73
-121722.0967,170796.8534,73
-121417.3529,171021.4677,73
-121112.5036,171245.4228,73
-120805.0052,171463.8121,73
-120492.3141,171671.7287,73
-120171.8866,171864.2658,73
-119841.1793,172036.5166,73
-119497.6484,172183.5743,73
-118844.7665,172399.5174,73
-118178.8526,172565.0685,73
-117502.3829,172690.1048,73
-116817.8333,172784.5035,73
-116127.6799,172858.142,73
-115434.3989,172920.8974,73
-114740.4663,172982.6469,73
-114048.3581,173053.2679,73
-113360.5504,173142.6376,73
-112679.5194,173260.6332,73
-112587.0505,173278.8699,73
-112494.3969,173296.8684,73
-112401.7095,173315.0542,73
-112309.1391,173333.853,73
-112216.8368,173353.6903,73
-112124.9535,173374.9917,73
-112033.64,173398.1829,73
-111943.0472,173423.6893,73
-111853.3261,173451.9365,73
-111764.6276,173483.3502,73
-111440.0146,173608.5837,73
-111117.0071,173740.151,73
-110796.3835,173878.6213,73
-110478.9224,174024.5634,73
-110165.4023,174178.5462,73
-109856.6018,174341.1388,73
-109553.2994,174512.91,73
-109256.2736,174694.4287,73
-108966.3031,174886.264,73
-108684.1662,175088.9848,73
-108499.9248,175239.9796,73
-108327.5435,175404.2872,73
-108164.1455,175578.6944,73
-108006.8542,175759.9877,73
-107852.7928,175944.9538,73
-107699.0845,176130.3793,73
-107542.8527,176313.0508,73
-107381.2204,176489.755,73
-107211.3111,176657.2784,73
-107030.248,176812.4078,73
-106814.7138,176974.2455,73
-106592.6186,177126.6376,73
-106364.9718,177270.9878,73
-106132.7829,177408.6996,73
-105897.0614,177541.1766,73
-105658.8167,177669.8224,73
-105419.0583,177796.0405,73
-105178.7957,177921.2345,73
-104939.0383,178046.8079,73
-104700.7957,178174.1644,73
-104560.5543,178236.9025,73
-104404.6245,178287.1048,73
-104239.5433,178329.7865,73
-104071.8477,178369.9629,73
-103908.0746,178412.6493,73
-103754.7611,178462.8609,73
-103618.4441,178525.613,73
-103505.6605,178605.9209,73
-103422.9475,178708.7998,73
-103376.8418,178839.265,73
-103372.4511,179003.9366,73
-103414.1527,179158.8794,73
-103494.8921,179304.4469,73
-103607.6148,179440.9923,73
-103745.2663,179568.869,73
-103900.7921,179688.4304,73
-104067.1376,179800.0298,73
-104237.2485,179904.0205,73
-104404.0701,180000.7558,73
-104560.5479,180090.5892,73
-104800.0311,180214.4118,73
-105048.8802,180316.0107,73
-105305.5612,180398.7478,73
-105568.5402,180465.9849,73
-105836.2833,180521.0839,73
-106107.2564,180567.4068,73
-106379.9257,180608.3153,73
-106652.7571,180647.1715,73
-106924.2167,180687.3372,73
-107192.7705,180732.1742,73
-107675.1286,180809.1529,73
-108160.216,180869.1254,73
-108647.2358,180916.9011,73
-109135.3912,180957.2895,73
-109623.8851,180995.1001,73
-110111.9208,181035.1425,73
-110598.7014,181082.2261,73
-111083.4298,181141.1603,73
-111565.3094,181216.7548,73
-112043.5431,181313.819,73
-112656.0315,181459.4426,73
-113267.1724,181615.4182,73
-113875.9626,181782.8248,73
-114481.399,181962.7416,73
-115082.4783,182156.2476,73
-115678.1974,182364.422,73
-116267.5532,182588.3438,73
-116849.5425,182829.0921,73
-117423.1622,183087.746,73
-117987.4091,183365.3846,73
-118702.6344,183750.8566,73
-119403.3575,184162.3056,73
-120090.6423,184597.0749,73
-120765.5526,185052.5072,73
-121429.1522,185525.9459,73
-122082.5049,186014.7337,73
-122726.6746,186516.2139,73
-123362.7252,187027.7294,73
-123991.7204,187546.6233,73
-124614.7241,188070.2386,73
-124908.3784,188333.0184,73
-125189.6742,188609.4139,73
-125461.9597,188895.7024,73
-125728.583,189188.1613,73
-125992.8922,189483.0682,73
-126258.2356,189776.7006,73
-126527.9611,190065.3357,73
-126805.4171,190345.2512,73
-127093.9516,190612.7245,73
-127396.9127,190864.0329,73
-128006.9621,191322.4062,73
-128631.1712,191761.694,73
-129268.1301,192183.2289,73
-129916.4291,192588.3429,73
-130574.6584,192978.3685,73
-131241.4084,193354.638,73
-131915.2693,193718.4836,73
-132594.8313,194071.2376,73
-133278.6847,194414.2324,73
-133965.4197,194748.8002,73
-134170.8894,194846.8687,73
-134377.6257,194943.3947,73
-134585.7447,195037.5044,73
-134795.3624,195128.3239,73
-135006.5948,195214.9794,73
-135219.558,195296.5971,73
-135434.368,195372.3032,73
-135651.1409,195441.2237,73
-135869.9927,195502.4849,73
-136091.0394,195555.213,73
-136378.8657,195612.1182,73
-136668.7124,195658.929,73
-136960.2324,195696.262,73
-137253.0786,195724.7335,73
-137546.904,195744.9601,73
-137841.3613,195757.5583,73
-138136.1037,195763.1444,73
-138430.7838,195762.335,73
-138725.0548,195755.7466,73
-139018.5694,195743.9955,73
-139524.1207,195711.0689,73
-140028.3106,195662.3691,73
-140531.2128,195599.7949,73
-141032.9013,195525.2449,73
-141533.4498,195440.618,73
-142032.9322,195347.8129,73
-142531.4224,195248.7283,73
-143028.9943,195145.2628,73
-143525.7216,195039.3154,73
-144021.6783,194932.7846,73
-144440.6379,194862.992,73
-144880.6684,194818.811,73
-145332.3209,194787.527,73
-145786.1466,194756.4252,73
-146232.6967,194712.791,73
-146662.5222,194643.9096,73
-147066.1743,194537.0663,73
-147434.2043,194379.5465,73
-147757.1631,194158.6354,73
-148025.6019,193861.6184,73
-148107.7193,193711.3693,73
-148155.6487,193549.4983,73
-148174.1126,193378.3137,73
-148167.8336,193200.1239,73
-148141.5342,193017.2373,73
-148099.9369,192831.9621,73
-148047.7642,192646.6069,73
-147989.7386,192463.4798,73
-147930.5826,192284.8893,73
-147875.0187,192113.1438,73
-147666.04,191482.5595,73
-147432.2731,190856.2637,73
-147173.1251,190237.2935,73
-146888.0031,189628.6863,73
-146576.3141,189033.4793,73
-146237.4654,188454.7098,73
-145870.864,187895.4148,73
-145475.917,187358.6318,73
-145052.0315,186847.3979,73
-144598.6146,186364.7503,73
-144480.8161,186258.549,73
-144354.2436,186163.8833,73
-144220.443,186078.7218,73
-144080.9602,186001.0336,73
-143937.3408,185928.7873,73
-143791.1306,185859.9518,73
-143643.8755,185792.496,73
-143497.1211,185724.3887,73
-143352.4134,185653.5987,73
-143211.298,185578.0948,73
-142947.7529,185438.325,73
-142676.2839,185308.6287,73
-142400.2756,185184.7091,73
-142123.1121,185062.2694,73
-141848.1781,184937.0128,73
-141578.8577,184804.6424,73
-141318.5356,184660.8615,73
-141070.5959,184501.3733,73
-140838.4232,184321.8808,73
-140625.4018,184118.0874,73
-140087.3738,183472.5156,73
-139618.2719,182779.3151,73
-139206.9204,182046.4454,73
-138842.143,181281.8654,73
-138512.764,180493.5344,73
-138207.6073,179689.4116,73
-137915.497,178877.4562,73
-137625.2569,178065.6273,73
-137325.7113,177261.8842,73
-137005.684,176474.1859,73
-136852.1801,176099.4718,73
-136709.1878,175720.1917,73
-136573.3683,175337.8263,73
-136441.3824,174953.856,73
-136309.8911,174569.7614,73
-136175.5555,174187.0228,73
-136035.0366,173807.1208,73
-135884.9952,173431.5358,73
-135722.0925,173061.7484,73
-135542.9894,172699.239,73
-135357.6196,172364.9117,73
-135159.1395,172038.4874,73
-134949.9597,171718.5061,73
-134732.4908,171403.5078,73
-134509.1433,171092.0321,73
-134282.3277,170782.6192,73
-134054.4548,170473.8087,73
-133827.9349,170164.1407,73
-133605.1787,169852.1549,73
-133388.5968,169536.3913,73
-133297.6877,169389.6027,73
-133213.6973,169236.2309,73
-133133.7666,169079.0269,73
-133055.0367,168920.7418,73
-132974.6485,168764.1267,73
-132889.743,168611.9326,73
-132797.4612,168466.9106,73
-132694.9441,168331.8118,73
-132579.3327,168209.3873,73
144135.8269,153005.2548,38
143704.6866,152996.5154,38
143273.452,152983.4681,38
142842.1637,152967.959,38
142410.8619,152951.8345,38
141979.587,152936.9408,38
141548.3794,152925.1241,38
141117.2794,152918.2308,38
140686.3273,152918.1069,38
140255.5636,152926.5988,38
139825.0286,152945.5528,38
139425.3943,152974.0222,38
139026.666,153012.1782,38
138628.6839,153058.3113,38
138231.288,153110.7121,38
137834.3184,153167.6712,38
137437.6153,153227.4792,38
137041.0187,153288.4267,38
136644.3689,153348.8043,38
136247.5058,153406.9027,38
135850.2697,153461.0123,38
-27072.46783,51380.8447,13
-26918.36481,51724.63309,13
-26768.97705,52070.88186,13
-26622.28372,52418.53657,13
-26476.26396,52766.54275,13
-26328.89691,53113.84593,13
-26178.16173,53459.39165,13
-26022.03757,53802.12545,13
-25858.50358,54140.99287,13
-25685.5389,54474.93944,13
-25501.12269,54802.9107,13
-25377.20655,55033.77615,13
-25259.98674,55282.18902,13
-25144.75664,55539.42069,13
-25026.80961,55796.74257,13
-24901.43904,56045.42607,13
-24763.9383,56276.74259,13
-24609.60077,56481.96354,13
-24433.71982,56652.36031,13
-24231.58882,56779.20432,13
-23998.50117,56853.76696,13
-23764.12392,56860.18936,13
-23545.12143,56799.78599,13
-23338.01028,56685.81695,13
-23139.30701,56531.54232,13
-22945.52821,56350.22219,13
-22753.19043,56155.11664,13
-22558.81023,55959.48576,13
-22358.90418,55776.58964,13
-22149.98884,55619.68836,13
-21928.58078,55502.04201,13
-21621.86747,55390.13714,13
-21308.78183,55299.69036,13
-20990.51397,55226.60958,13
-20668.25401,55166.80274,13
-20343.19209,55116.17774,13
-20016.51831,55070.6425,13
-19689.4228,55026.10495,13
-19363.09568,54978.47298,13
-19038.72708,54923.65454,13
-18717.5071,54857.55752,13
-18221.5008,54740.3774,13
-17726.93687,54617.28938,13
-17233.47615,54489.6784,13
-16740.77948,54358.92941,13
-16248.50769,54226.42735,13
-15756.32164,54093.55717,13
-15263.88215,53961.7038,13
-14770.85008,53832.25219,13
-14276.88626,53706.58729,13
-13781.65152,53586.09403,13
-12661.40756,53325.72886,13
-11539.30885,53073.5792,13
-10415.72341,52828.00902,13
-9291.019269,52587.3823,13
-8165.564457,52350.06304,13
-7039.726994,52114.41521,13
-5913.874906,51878.80279,13
-4788.376219,51641.58977,13
-3663.598954,51401.14013,13
-2539.91114,51155.81785,13
-2268.191191,51093.24586,13
-1997.173228,51026.89038,13
-1726.580883,50958.26339,13
-1456.137788,50888.87687,13
-1185.567579,50820.2428,13
-914.5938886,50753.87317,13
-642.9403488,50691.27995,13
-370.3305956,50633.97513,13
-96.48825892,50583.47068,13
178.8630261,50541.27859,13
694.9892103,50478.16321,13
1212.445942,50427.81943,13
1731.018022,50388.64553,13
2250.49025,50359.03978,13
2770.647425,50337.40047,13
3291.274345,50322.12587,13
3812.155812,50311.61425,13
4333.076622,50304.26389,13
4853.821578,50298.47307,13
5374.175475,50292.64007,13
5905.201943,50283.4942,13
6437.051775,50271.0951,13
6969.363229,50258.45305,13
7501.774566,50248.5783,13
8033.924046,50244.48113,13
8565.449927,50249.1718,13
9095.990469,50265.66058,13
9625.183932,50296.95775,13
10152.66858,50346.07356,13
10678.08266,50416.01828,13
10794.95821,50437.60459,13
10910.49673,50465.04441,13
11024.98125,50497.13003,13
11138.69479,50532.65372,13
11251.92036,50570.40776,13
11364.94099,50609.18443,13
11478.03971,50647.776,13
11591.49952,50684.97475,13
11705.60346,50719.57296,13
11820.63455,50750.3629,13
12608.45328,50950.72739,13
13396.66456,51159.28303,13
14185.75398,51369.59635,13
14980.77795,51616.89536,13
15730.74968,51866.5849,13
16577.00051,52169.57476,13
17214.33595,52376.51635,13
17958.84904,52589.88616,13
18645.59977,52769.48821,13
19335.82628,52918.44938,13
19751.80473,53001.68482,13
20016.27309,53048.39628,13
20230.89005,53084.2007,13
20449.33167,53119.9615,13
20660.03676,53148.16021,13
20798.07334,53177.18751,13
20943.67201,53198.47828,13
21100.74467,53219.63821,13
21261.59836,53236.92988,13
21514.4183,53268.47354,13
21800.97668,53292.84684,13
22153.05342,53309.78834,13
22377.817,53310.47272,13
22685.28658,53305.26443,13
22982.47649,53290.3456,13
23384.6687,53274.91624,13
23704.60929,53271.71927,13
24000.02428,53280.00138,13
24407.70067,53299.25534,13
24768.08322,53313.59316,13
25276.2646,53336.09054,13
25648.78127,53357.80147,13
26210.14152,53400.12481,13
26703.54968,53445.70798,13
27254.77962,53509.83529,13
27883.17824,53605.08843,13
28540.74319,53732.01475,13
29041.35443,53847.92842,13
29599.71447,53975.98591,13
30190.58695,54148.48072,13
30974.12571,54376.38901,13
31739.19331,54668.5194,13
32745.36744,55053.91783,13
33676.98922,55356.9514,13
34454.3466,55604.13362,13
35468.2562,55926.76281,13
36012.31381,56112.90868,13
36515.56287,56297.07958,13
37050.51948,56486.16419,13
37510.85028,56607.52141,13
37872.56616,56705.49658,13
38299.10642,56804.26832,13
38537.18367,56864.85672,13
38769.86608,56914.95613,13
38970.6605,56944.31812,13
39219.22675,56999.51166,13
39422.83889,57044.66729,13
39744.42129,57114.83418,13
40131.6758,57215.94349,13
40533.68564,57311.58945,13
40914.35665,57386.3777,13
41326.97578,57487.17794,13
41724.01177,57609.25688,13
42128.95962,57731.2456,13
42717.44375,57988.29816,13
43237.47879,58256.68172,13
43752.84069,58577.87109,13
44467.71428,58995.84309,13
45145.00533,59382.00597,13
45695.27907,59732.10423,13
46211.71786,60070.80037,13
46662.65717,60431.70102,13
46919.92947,60690.64935,13
47251.58642,61113.85707,13
47601.01183,61455.59037,13
48030.64702,61817.1291,13
48416.48382,62138.36311,13
48848.1635,62432.88394,13
49281.57309,62724.45633,13
49718.0263,63010.84375,13
49926.65635,63148.86296,13
50133.15156,63290.67788,13
50338.4224,63434.66866,13
50543.37934,63579.21551,13
50748.93284,63722.6986,13
50955.99339,63863.49811,13
51165.47144,63999.99422,13
51378.27748,64130.56711,13
51595.32196,64253.59697,13
51817.51536,64367.46397,13
51973.37527,64434.77119,13
52134.03555,64490.92218,13
52298.11999,64539.03316,13
52464.25237,64582.22036,13
52631.05649,64623.59999,13
52797.15614,64666.28826,13
52961.1751,64713.40141,13
53121.73718,64768.05564,13
53277.46615,64833.36717,13
53426.98582,64912.45223,13
54157.95294,65386.60672,13
54853.3674,65908.76638,13
55519.00141,66470.9872,13
56160.62713,67065.32516,13
56784.01675,67683.83623,13
57394.94247,68318.57642,13
57999.17646,68961.60169,13
58602.4909,69604.96804,13
59210.65799,70240.73144,13
59829.44991,70860.94788,13
60028.40411,71048.268,13
60233.12619,71231.53304,13
60440.75505,71412.8711,13
60648.42957,71594.41026,13
60853.28863,71778.27863,13
61052.47113,71966.60428,13
61243.11593,72161.5153,13
61422.36193,72365.1398,13
61587.34802,72579.60585,13
61735.21307,72807.04155,13
61938.77701,73201.95918,13
62101.46204,73614.22728,13
62232.30694,74040.11312,13
62340.35048,74475.88397,13
62434.63145,74917.80713,13
62524.18863,75362.14988,13
62618.06081,75805.17948,13
62725.28676,76243.16322,13
62825.69052,76687.44684,13
62923.62343,77100.08308,13
62975.36056,77292.74156,13
63019.43191,77441.47431,13
63078.34644,77619.51639,13
63164.48503,77856.35117,13
63323.13697,78189.79188,13
63469.3524,78423.39023,13
63635.63938,78668.72236,13
63765.27021,78846.68409,13
63902.82966,79020.56786,13
64000.02428,79130.00138,13
64084.38285,79205.91265,13
64196.92901,79284.3804,13
64329.50126,79370.5949,13
64495.78145,79440.47484,13
64611.99642,79490.98789,13
64736.04906,79529.44891,13
64900.29028,79595.36455,13
65176.7399,79664.58738,13
65304.3262,79664.64112,13
65489.2509,79656.79961,13
65552.98788,79656.60514,13
65634.48797,79652.27796,13
65713.78766,79653.63901,13
65770.43768,79655.25833,13
65857.01212,79650.37718,13
65909.63733,79642.58885,13
65996.12008,79642.2172,13
66103.96116,79642.53226,13
66203.12194,79628.44663,13
66358.33976,79607.24434,13
66517.72764,79573.03953,13
66694.54203,79546.86108,13
66906.37124,79519.86286,13
67142.11487,79483.01566,13
67377.96804,79431.76578,13
67613.66344,79370.38572,13
67848.93378,79303.14801,13
68083.51174,79234.32515,13
68317.13004,79168.18966,13
68549.52136,79109.01407,13
68849.18963,79035.28562,13
69147.25971,78955.52713,13
69443.97402,78870.67497,13
69739.57496,78781.6655,13
70034.30493,78689.43505,13
70328.40635,78594.92,13
70622.12161,78499.0567,13
70915.69313,78402.78151,13
71209.36331,78307.03077,13
71503.37455,78212.74086,13
71923.96745,78070.10609,13
72341.30602,77913.69623,13
72756.64131,77748.97094,13
73171.22432,77581.38989,13
73586.30609,77416.41275,13
74003.13762,77259.49919,13
74422.96995,77116.10885,13
74847.05409,76991.70143,13
75276.64107,76891.73657,13
75712.9819,76821.67395,13
75835.25783,76810.2625,13
75957.97955,76805.16206,13
76081.00022,76805.7567,13
76204.173,76811.43045,13
76420.40631,76808.09825,13
76782.67719,76810.15716,13
77224.99031,76815.08266,13
77731.14365,76821.96218,13
78238.21294,76846.16816,13
78812.81431,76875.60167,13
79263.08519,76915.44918,13
79758.50281,76969.77578,13
80088.70145,76998.99729,13
80377.90918,77021.95722,13
81088.61089,77073.03016,13
81838.87098,77133.51481,13
82618.26576,77154.21617,13
83482.18456,77208.77787,13
84000.02428,77240.00138,13
84492.05334,77275.14588,13
85007.22453,77310.63625,13
85348.95914,77334.33085,13
85761.48532,77372.12565,13
86253.69648,77411.47427,13
86720.53145,77452.35112,13
87192.48944,77503.18291,13
87582.26402,77550.19794,13
87950.71421,77599.91068,13
88239.74487,77637.84335,13
88550.90019,77669.18094,13
88829.26439,77704.35796,13
89249.52434,77779.36142,13
89605.94878,77846.95015,13
89967.72065,77931.91228,13
90333.99708,78021.27741,13
90628.35413,78101.04247,13
90874.88845,78170.69323,13
91088.856,78230.23326,13
91467.06237,78348.51308,13
91845.21698,78462.25303,13
92266.60382,78584.58095,13
93332.65909,78899.33812,13
94366.98707,79218.9975,13
95228.87358,79435.5115,13
95954.6047,79562.39001,13
96626.19585,79631.84489,13
97386.78455,79679.12696,13
98348.40925,79773.07699,13
99293.61873,79870.9313,13
100152.0774,79963.31313,13
100379.9021,79986.2717,13
100608.0119,80011.26764,13
100836.0462,80039.11204,13
101063.644,80070.61596,13
101290.4447,80106.5905,13
101516.0875,80147.84674,13
101740.2116,80195.19575,13
101962.4564,80249.44863,13
102182.461,80311.41644,13
102399.8646,80381.91028,13
102612.9061,80471.17627,13
102827.0522,80577.19792,13
103032.728,80688.23137,13
103244.524,80802.483,13
103446.4767,80920.68015,13
103645.1626,81052.60772,13
103842.6043,81195.50401,13
104000.0243,81320.00138,13
104202.5791,81468.98303,13
